,country,article_name,revision_id,article_quality_est.,population
5493,Germany,Christof Leng,732863293.0,Stub,83300000.0
5494,Germany,Manfred Ostermann,732863323.0,Start,83300000.0
5495,Germany,Walter Köhler,733262800.0,Stub,83300000.0
5496,Germany,Jacob Sturm von Sturmeck,733839498.0,Start,83300000.0
5497,Germany,Rupert Scholz,734138330.0,Stub,83300000.0
5498,Germany,Hermann Wittich,734485661.0,Stub,83300000.0
5499,Germany,Thomas Goppel,735099306.0,Stub,83300000.0
5500,Germany,Otto Bohl,736473764.0,Stub,83300000.0
5501,Germany,Georg Ledebour,737496438.0,Start,83300000.0
5502,Germany,Joachim Siegerist,737496663.0,Start,83300000.0
5503,Germany,Albrecht von Graefe (politician),737655711.0,C,83300000.0
5504,Germany,Georg von Blumenthal,738570205.0,Start,83300000.0
5505,Germany,Adrian von der Linde,738767098.0,Stub,83300000.0
5506,Germany,Johann Christian von Boyneburg,738900867.0,Stub,83300000.0
5507,Germany,Oliver Wehner,739896189.0,Start,83300000.0
5508,Germany,Georg Voigt (politician),740297450.0,Start,83300000.0
5509,Germany,Nikolaus Krell,740484440.0,Start,83300000.0
5510,Germany,Georg von Siemens,741917180.0,Start,83300000.0
5511,Germany,Herwart von Hohenburg,742160158.0,Start,83300000.0
5512,Germany,Armin Mohler,742697315.0,Start,83300000.0
5513,Germany,Bernhard Schottländer,743567653.0,Start,83300000.0
5514,Germany,Michael Sladek,743819607.0,Stub,83300000.0
5515,Germany,Gerhard Thielcke,743820561.0,Stub,83300000.0
5516,Germany,Heffa Schücking,743821508.0,Stub,83300000.0
5517,Germany,Stefan Herdt,744130468.0,Stub,83300000.0
5518,Germany,Christian August von Eyben,744205127.0,Start,83300000.0
5519,Germany,Arthur Brill,744269361.0,Stub,83300000.0
5520,Germany,Karin Struck,744456624.0,Stub,83300000.0
5521,Germany,Reinhard Klimmt,744848089.0,Start,83300000.0
5522,Germany,Karl Friedrich von Savigny,745371095.0,Start,83300000.0
5523,Germany,Alfred Mechtersheimer,745447409.0,Stub,83300000.0
5524,Germany,Hans Lukaschek,745954139.0,C,83300000.0
5525,Germany,Peter Schott,746328827.0,Start,83300000.0
5526,Germany,Carl Heinrich Wilhelm Hagen,746380058.0,Stub,83300000.0
5527,Germany,August von Trott zu Solz,746749087.0,Stub,83300000.0
5528,Germany,Wolfgang Heribert von Dalberg,746928164.0,Stub,83300000.0
5529,Germany,Bernd Reichelt,747122691.0,Stub,83300000.0
5530,Germany,Heinrich Blume,748070319.0,Stub,83300000.0
5531,Germany,Walter Linse,748296108.0,Start,83300000.0
5532,Germany,Wilhelm Beyer,748394461.0,Stub,83300000.0
5533,Germany,Otto Hirsch,748746591.0,Start,83300000.0
5534,Germany,Walter Wolf (politician),748783858.0,Stub,83300000.0
5535,Germany,Andreas Settele,748842798.0,Stub,83300000.0
5536,Germany,Peter Lorenz,749401812.0,Stub,83300000.0
5537,Germany,Curt Joël,749435568.0,C,83300000.0
5538,Germany,Franz Spina,749576930.0,Stub,83300000.0
5539,Germany,Adolphe Low,749773420.0,Stub,83300000.0
5540,Germany,"Adam, Count of Schwarzenberg",749776480.0,C,83300000.0
5541,Germany,Henry Ernest of Stolberg-Wernigerode,749777527.0,Start,83300000.0
5542,Germany,Werner Rackwitz,749836087.0,Stub,83300000.0
5543,Germany,Bill Drews,750183892.0,Start,83300000.0
5544,Germany,Otto Telschow,750607043.0,Stub,83300000.0
5545,Germany,Christa Goetsch,751125464.0,Start,83300000.0
5546,Germany,Willi Becker,752696321.0,Stub,83300000.0
5547,Germany,Jürgen Schmieder,753572219.0,C,83300000.0
5548,Germany,Theodor Steltzer,754332339.0,Stub,83300000.0
5549,Germany,Jens Pühse,754375956.0,Stub,83300000.0
5550,Germany,Dieter Engels,754489175.0,Stub,83300000.0
5551,Germany,Anna Schepeler-Lette,755343265.0,Start,83300000.0
5552,Germany,Max Hirsch (labor economist),755907521.0,Start,83300000.0
5553,Germany,Hannelore Mensch,755908275.0,Start,83300000.0
5554,Germany,Johann Friedrich von Meyer,756249092.0,Stub,83300000.0
5555,Germany,Heinrich von Brühl,756469212.0,C,83300000.0
5556,Germany,Andreas Schockenhoff,756676949.0,Stub,83300000.0
5557,Germany,Carsten Sieling,756677169.0,Start,83300000.0
5558,Germany,Detlef Seif,756677410.0,Stub,83300000.0
5559,Germany,Jens Ackermann,756677894.0,Stub,83300000.0
5560,Germany,Jörg van Essen,756678029.0,Stub,83300000.0
5561,Germany,Norbert Geis,756678671.0,Start,83300000.0
5562,Germany,Peter Danckert,756678805.0,Stub,83300000.0
5563,Germany,Rolf Koschorrek,756678905.0,Stub,83300000.0
5564,Germany,Kirsten Lühmann,756822825.0,Start,83300000.0
5565,Germany,Lale Akgün,756823021.0,Stub,83300000.0
5566,Germany,Ute Berg,756833098.0,Stub,83300000.0
5567,Germany,Gertrud Bäumer,757336804.0,Start,83300000.0
5568,Germany,Heidrun Bluhm,757336855.0,Stub,83300000.0
5569,Germany,Wilhelmine Kähler,757338642.0,Stub,83300000.0
5570,Germany,Renate Adolph,757345360.0,Stub,83300000.0
5571,Germany,Harald Petzold,757345382.0,Stub,83300000.0
5572,Germany,Sabine Jünger,757538903.0,Stub,83300000.0
5573,Germany,Albert Abicht,757724642.0,Stub,83300000.0
5574,Germany,Josef Frenken,757725412.0,Start,83300000.0
5575,Germany,Otto Winzer,757726617.0,Start,83300000.0
5576,Germany,Wilhelm Buck,757726981.0,Stub,83300000.0
5577,Germany,Heinrich Köhler,758064878.0,Start,83300000.0
5578,Germany,"Joachim, Count of Schönburg-Glauchau",758375728.0,Start,83300000.0
5579,Germany,Max Montgelas,758770905.0,Start,83300000.0
5580,Germany,Gerwald Claus-Brunner,758846846.0,Start,83300000.0
5581,Germany,Jan Mühlstein,759082898.0,Start,83300000.0
5582,Germany,Hans Adlhoch,760389806.0,Stub,83300000.0
5583,Germany,Rudolf Amelunxen,760499204.0,Stub,83300000.0
5584,Germany,Herbert Mies,760584475.0,Stub,83300000.0
5585,Germany,Julius Jolly (Indologist),761999946.0,Start,83300000.0
5586,Germany,Alois von Brinz,762011471.0,Start,83300000.0
5587,Germany,Paul Levi,762470646.0,GA,83300000.0
5588,Germany,Franziska Kessel,762800710.0,Start,83300000.0
5589,Germany,Safet Babic,763004145.0,Stub,83300000.0
5590,Germany,Christian Peter Wilhelm Beuth,763007635.0,Start,83300000.0
5591,Germany,Johannes Ludewig,763247319.0,Stub,83300000.0
5592,Germany,Bernhard Reichenbach,763280871.0,Start,83300000.0
5593,Germany,Moritz Rittinghausen,763335694.0,B,83300000.0
5594,Germany,Richard Witting,763382240.0,Stub,83300000.0
5595,Germany,Friedrich von Schrötter,764051682.0,Stub,83300000.0
5596,Germany,Eduard Heinrich von Flottwell,764323980.0,Start,83300000.0
5597,Germany,Günther Kleiber,764334263.0,Start,83300000.0
5598,Germany,Patrik Köbele,764374939.0,Stub,83300000.0
5599,Germany,Josef Duchac,764642596.0,Stub,83300000.0
5600,Germany,Johann Christoph von Wöllner,764958661.0,Start,83300000.0
5601,Germany,Karl Theodor Bayrhoffer,765174206.0,Stub,83300000.0
5602,Germany,Johann Gustav Heckscher,766006012.0,Stub,83300000.0
5603,Germany,Julius Jolly (politician),766007888.0,Stub,83300000.0
5604,Germany,Franz Josef von Gruben,766008096.0,Start,83300000.0
5605,Germany,John Prince-Smith,766008112.0,Start,83300000.0
5606,Germany,Moritz Wiggers,766008129.0,Start,83300000.0
5607,Germany,Gottfried Ludolf Camphausen,766008151.0,Start,83300000.0
5608,Germany,Heinrich von Friedberg,766008162.0,Stub,83300000.0
5609,Germany,Klaus Wiswe,766011282.0,Stub,83300000.0
5610,Germany,Jörg-Uwe Hahn,766011311.0,Stub,83300000.0
5611,Germany,Karl Twesten,766011340.0,Stub,83300000.0
5612,Germany,Rolf Schlierer,766011398.0,C,83300000.0
5613,Germany,Ursula Engelen-Kefer,766764079.0,Start,83300000.0
5614,Germany,Marcus Weinberg,767346218.0,Start,83300000.0
5615,Germany,Rudolf Hilf,767563553.0,Stub,83300000.0
5616,Germany,Gerhard Wack,767692722.0,Stub,83300000.0
5617,Germany,Ernst Scheller,767960248.0,Stub,83300000.0
5618,Germany,Friedrich von Lindequist,768224894.0,Stub,83300000.0
5619,Germany,Norbert Holl,768541572.0,Stub,83300000.0
5620,Germany,Erwin Huber,768908245.0,Start,83300000.0
5621,Germany,Gert Haller,769044864.0,Stub,83300000.0
5622,Germany,Hans Knirsch,769202227.0,Start,83300000.0
5623,Germany,Carsten Schatz,769346360.0,Stub,83300000.0
5624,Germany,Sebastian Nerz,769731120.0,Start,83300000.0
5625,Germany,Rolf Dahlgrün,769789402.0,Stub,83300000.0
5626,Germany,Friedrich Aue,769822157.0,Stub,83300000.0
5627,Germany,Uwe Corsepius,769888374.0,Start,83300000.0
5628,Germany,Alexander Abusch,769903603.0,Start,83300000.0
5629,Germany,Georg Altner,770179393.0,Stub,83300000.0
5630,Germany,Philipp Wurzbacher,770179798.0,Stub,83300000.0
5631,Germany,Johann Appler,770179819.0,Stub,83300000.0
5632,Germany,Ulrike Poppe,770390471.0,Stub,83300000.0
5633,Germany,Otto Weinkamm,770595619.0,Stub,83300000.0
5634,Germany,Herbert Blankenhorn,770614696.0,Stub,83300000.0
5635,Germany,Willi Bloedorn,770616466.0,Stub,83300000.0
5636,Germany,Adele Schreiber-Krieger,770892968.0,Start,83300000.0
5637,Germany,Gustav Adolf Steengracht von Moyland,771009025.0,Stub,83300000.0
5638,Germany,Emil Wutzky,771228780.0,Stub,83300000.0
5639,Germany,Alexander Schalck-Golodkowski,771538484.0,Start,83300000.0
5640,Germany,Luise Koch,771725799.0,Start,83300000.0
5641,Germany,Gottfried Lessing,771777994.0,Start,83300000.0
5642,Germany,Wolfgang Müller von Königswinter,772947549.0,Start,83300000.0
5643,Germany,Heinz Galinski,773244543.0,Start,83300000.0
5644,Germany,Kurt Hiller,773387327.0,Start,83300000.0
5645,Germany,Mathilde Wurm,773387707.0,Start,83300000.0
5646,Germany,Georg Fein,773590892.0,Start,83300000.0
5647,Germany,Dieter Schulte,773830710.0,Stub,83300000.0
5648,Germany,Hermann Heller (legal scholar),773833368.0,Start,83300000.0
5649,Germany,Dietrich Wersich,773969972.0,Start,83300000.0
5650,Germany,"Franz Christoph Anton, Count of Hohenzollern-Sigmaringen",774512928.0,Start,83300000.0
5651,Germany,Willy Hellpach,774935896.0,Start,83300000.0
5652,Germany,Hugo Haase,775254127.0,C,83300000.0
5653,Germany,Eduard Puricelli,775882013.0,Stub,83300000.0
5654,Germany,Hans Leussink,776094556.0,Stub,83300000.0
5655,Germany,Hugo Eberlein,778110321.0,Start,83300000.0
5656,Germany,Dietrich Schaeffer,778890745.0,Stub,83300000.0
5657,Germany,Muhterem Aras,779069854.0,Start,83300000.0
5658,Germany,Birgitt Bender,779069873.0,Stub,83300000.0
5659,Germany,Viola von Cramon-Taubadel,779069904.0,Start,83300000.0
5660,Germany,Hans-Jürgen Klein,779069993.0,Stub,83300000.0
5661,Germany,Eveline Lemke,779070026.0,Stub,83300000.0
5662,Germany,Malte Spitz,779070117.0,Stub,83300000.0
5663,Germany,Johann Wadephul,779207066.0,Start,83300000.0
5664,Germany,Karl-Günther von Hase,779486946.0,Start,83300000.0
5665,Germany,Axel Troost,779688110.0,C,83300000.0
5666,Germany,Richard von Kühlmann,779753875.0,C,83300000.0
5667,Germany,Adalbert Falk,779887510.0,Stub,83300000.0
5668,Germany,Paul Freiherr von Eltz-Rübenach,780983235.0,Stub,83300000.0
5669,Germany,Heiko von der Leyen,781004853.0,Stub,83300000.0
5670,Germany,Heinrich Schwarz (politician),781434866.0,Stub,83300000.0
5671,Germany,Werner E. Ablaß,781997919.0,Start,83300000.0
5672,Germany,Karl Ferdinand Abt,782018907.0,Stub,83300000.0
5673,Germany,Achim Gercke,782031885.0,Start,83300000.0
5674,Germany,Adolf Bauser,782061268.0,Start,83300000.0
5675,Germany,Hamide Akbayir,782142285.0,Start,83300000.0
5676,Germany,Alfred Kurella,782175646.0,Start,83300000.0
5677,Germany,Jakob Altmaier,782231692.0,Start,83300000.0
5678,Germany,Manfred Ewald,782281440.0,Start,83300000.0
5679,Germany,Anneliese Bläsing,782409420.0,Stub,83300000.0
5680,Germany,August David zu Sayn-Wittgenstein-Hohenstein,782561912.0,Stub,83300000.0
5681,Germany,Gerhard Frey (politician),782574872.0,Stub,83300000.0
5682,Germany,Otto Beck,782723804.0,Start,83300000.0
5683,Germany,Gerhard Besier,782784333.0,C,83300000.0
5684,Germany,Heinrich Beythien,782791185.0,Start,83300000.0
5685,Germany,Mahmut Özdemir,782993792.0,Start,83300000.0
5686,Germany,Heinrich Bretthorst,783025603.0,Start,83300000.0
5687,Germany,Friedrich Burmeister (politician),783096707.0,Stub,83300000.0
5688,Germany,Ludwig Camerarius,783131173.0,Start,83300000.0
5689,Germany,Carl Blumenreuter,783163972.0,Stub,83300000.0
5690,Germany,Carl Gottlieb Ehler,783164612.0,Start,83300000.0
5691,Germany,Andreas Baum,783246629.0,Stub,83300000.0
5692,Germany,Kai Gehring,783246647.0,Stub,83300000.0
5693,Germany,Herbert Rusche,783246653.0,Start,83300000.0
5694,Germany,Jean Baptista von Schweitzer,783352077.0,Start,83300000.0
5695,Germany,Julius von Mirbach,783432695.0,Stub,83300000.0
5696,Germany,Ludwig Scholz,783481889.0,Stub,83300000.0
5697,Germany,Georg Cracow,783602258.0,Start,83300000.0
5698,Germany,Martina Bunge,783748681.0,Stub,83300000.0
5699,Germany,Johann Hinkel,783944989.0,Stub,83300000.0
5700,Germany,Konstantin von Notz,784057010.0,Start,83300000.0
5701,Germany,Karl Weber (German politician),784092463.0,Stub,83300000.0
5702,Germany,Max Stadler,784104827.0,Stub,83300000.0
5703,Germany,Hedwig Dransfeld,784218040.0,Start,83300000.0
5704,Germany,Edwin Gebauer,784323619.0,Stub,83300000.0
5705,Germany,Franz Erwein von Schönborn-Wiesentheid,784444926.0,Start,83300000.0
5706,Germany,Heinrich Fleißner,784647257.0,Start,83300000.0
5707,Germany,Wilhelm Salomon Freund,784778350.0,Stub,83300000.0
5708,Germany,Michael Sommer,784803669.0,Start,83300000.0
5709,Germany,Michel Friedman,784825602.0,Start,83300000.0
5710,Germany,Martin Gauger,784890331.0,Stub,83300000.0
5711,Germany,Joseph Görres,785229231.0,C,83300000.0
5712,Germany,Eberhard Gothein,785232297.0,Start,83300000.0
5713,Germany,Gustav Böhrnsen,785318725.0,Start,83300000.0
5714,Germany,Eduard von Schele zu Schelenburg,785399343.0,Stub,83300000.0
5715,Germany,Manfred Bochmann,785406213.0,Start,83300000.0
5716,Germany,Kirsten Heisig,785431588.0,Start,83300000.0
5717,Germany,Jakob Heller,785439287.0,Stub,83300000.0
5718,Germany,Helmuth von Maltzahn,785442722.0,Start,83300000.0
5719,Germany,Oskar Hoffmann (politician),785666998.0,Stub,83300000.0
5720,Germany,Friedrich von Holstein,785875771.0,C,83300000.0
5721,Germany,Özcan Mutlu,785881228.0,Start,83300000.0
5722,Germany,Christian Gottfried Lorsch,785939380.0,Stub,83300000.0
5723,Germany,Leo Jogiches,786115833.0,FA,83300000.0
5724,Germany,Jürgen Möllemann,786144359.0,Start,83300000.0
5725,Germany,Oliver Janich,786165402.0,Stub,83300000.0
5726,Germany,Wolfgang Heyl,786481130.0,Stub,83300000.0
5727,Germany,Hildegard Burjan,786718438.0,C,83300000.0
5728,Germany,Fritz Wolffheim,786789237.0,C,83300000.0
5729,Germany,Jenny Hirsch,786795539.0,Start,83300000.0
5730,Germany,Gottlob Johann Christian Kunth,786993416.0,Start,83300000.0
5731,Germany,Ludwig Landmann,787041244.0,Start,83300000.0
5732,Germany,Siegfried Lorenz (politician),787154518.0,Start,83300000.0
5733,Germany,Kurt Löwenstein,787200634.0,Start,83300000.0
5734,Germany,Karl von Müller,787349597.0,B,83300000.0
5735,Germany,Joseph Musiol,787352243.0,Start,83300000.0
5736,Germany,Gustav Neuring,787353268.0,Stub,83300000.0
5737,Germany,Otto Ballerstedt,787462640.0,C,83300000.0
5738,Germany,Otto Bickenbach,787462692.0,Stub,83300000.0
5739,Germany,H. Busso Peus,787506054.0,Stub,83300000.0
5740,Germany,Friedrich-Carl Peus,787506447.0,Stub,83300000.0
5741,Germany,Franz Seraph von Pfistermeister,787506524.0,Start,83300000.0
5742,Germany,Heribert Rech,787708048.0,Stub,83300000.0
5743,Germany,Ludwig von Rochau,787817127.0,Start,83300000.0
5744,Germany,Gerhard Roßbach,787862118.0,Start,83300000.0
5745,Germany,Rudolf Brinkmann (Secretary of State),787884459.0,Start,83300000.0
5746,Germany,Rudolf Herrnstadt,787884613.0,Start,83300000.0
5747,Germany,Jörg Schönbohm,788120530.0,Stub,83300000.0
5748,Germany,Elisabeth Schwarzhaupt,788130527.0,Start,83300000.0
5749,Germany,Stefan Kaufmann (politician),788234980.0,C,83300000.0
5750,Germany,Sigismund von Götzen,788257097.0,Stub,83300000.0
5751,Germany,Richard Kunze,788294002.0,C,83300000.0
5752,Germany,Paul Spiegel,788411315.0,Start,83300000.0
5753,Germany,Anna Strohsahl,788503114.0,C,83300000.0
5754,Germany,Eberhard Taubert,788567507.0,Stub,83300000.0
5755,Germany,Philipp Murmann,788603386.0,Start,83300000.0
5756,Germany,Stanislaw Trabalski,788809621.0,C,83300000.0
5757,Germany,Holger Krahmer,788845132.0,Stub,83300000.0
5758,Germany,Joachim Zeller,788845217.0,Start,83300000.0
5759,Germany,Sabine Lösing,788845602.0,Stub,83300000.0
5760,Germany,Sabine Verheyen,788845608.0,Start,83300000.0
5761,Germany,Sabine Wils,788845615.0,Start,83300000.0
5762,Germany,Vural Öger,788845744.0,Stub,83300000.0
5763,Germany,Lissy Gröner,788848635.0,Start,83300000.0
5764,Germany,Johanna Grund,788848714.0,Start,83300000.0
5765,Germany,Clara Bohm-Schuch,788848992.0,Start,83300000.0
5766,Germany,Walter Dirks,788924441.0,Stub,83300000.0
5767,Germany,Eberhard von Danckelmann,788983826.0,Start,83300000.0
5768,Germany,Johann Wittenborg,788989485.0,Start,83300000.0
5769,Germany,Karin Wolff,788990781.0,Start,83300000.0
5770,Germany,Julia Bonk,789065452.0,Start,83300000.0
5771,Germany,Angelika Brunkhorst,789202437.0,Stub,83300000.0
5772,Germany,Anja Hajduk,789252954.0,C,83300000.0
5773,Germany,Hermann Baranowski,789278247.0,Stub,83300000.0
5774,Germany,Siegmund Glücksmann,789333355.0,C,83300000.0
5775,Germany,Anton Geiss,789450960.0,Stub,83300000.0
5776,Germany,Alfred Hugenberg,789468066.0,B,83300000.0
5777,Germany,Katina Schubert,789528210.0,Start,83300000.0
5778,Germany,Werner Schulz,789614216.0,Stub,83300000.0
5779,Germany,Lucy Redler,789652348.0,C,83300000.0
5780,Germany,Johan Rantzau,789716106.0,Start,83300000.0
5781,Germany,Manfred Bruns,789763952.0,Stub,83300000.0
5782,Germany,Auguste Schmidt,790061441.0,Start,83300000.0
5783,Germany,Michaele Schreyer,790101631.0,Start,83300000.0
5784,Germany,Heike Wilms-Kegel,790101960.0,Stub,83300000.0
5785,Germany,Hilde Schramm,790102017.0,Start,83300000.0
5786,Germany,Melanie Oßwald,790102060.0,Stub,83300000.0
5787,Germany,Sarah Sorge,790102118.0,Stub,83300000.0
5788,Germany,Jutta Limbach,790102375.0,C,83300000.0
5789,Germany,Sibyll-Anka Klotz,790106558.0,Stub,83300000.0
5790,Germany,Monika Harms,790106635.0,Start,83300000.0
5791,Germany,Andrea Ypsilanti,790106666.0,Start,83300000.0
5792,Germany,Franziska Drohsel,790106866.0,Stub,83300000.0
5793,Germany,Käte Strobel,790107432.0,Start,83300000.0
5794,Germany,Evelyn Haas,790108471.0,Start,83300000.0
5795,Germany,Maria Probst,790108624.0,Start,83300000.0
5796,Germany,Elisabeth Selbert,790109380.0,Start,83300000.0
5797,Germany,Jutta Oesterle-Schwerin,790109585.0,Stub,83300000.0
5798,Germany,Karin von Welck,790110416.0,Start,83300000.0
5799,Germany,Susanne Graf,790112018.0,Start,83300000.0
5800,Germany,Gabriele Wülker,790112356.0,Stub,83300000.0
5801,Germany,Marie Baum,790112514.0,Stub,83300000.0
5802,Germany,Katharina Nocun,790113305.0,Start,83300000.0
5803,Germany,Klara Barth,790114417.0,Stub,83300000.0
5804,Germany,Luise Kautsky,790114742.0,Stub,83300000.0
5805,Germany,Sevim Çelebi-Gottschlich,790114971.0,Start,83300000.0
5806,Germany,Lencke Steiner,790135908.0,Start,83300000.0
5807,Germany,Monika Wulf-Mathies,790136273.0,Stub,83300000.0
5808,Germany,Christine Haderthauer,790136341.0,Stub,83300000.0
5809,Germany,Katharina Focke,790136599.0,Start,83300000.0
5810,Germany,Lothar Späth,790156799.0,Start,83300000.0
5811,Germany,Michael Kauch,790219431.0,Start,83300000.0
5812,Germany,Christoph Ernst von Houwald,790340345.0,Start,83300000.0
5813,Germany,Kurt Bürger,790443243.0,Stub,83300000.0
5814,Germany,Fritz Gäbler,790444050.0,Stub,83300000.0
5815,Germany,Günter Baum,790519529.0,Stub,83300000.0
5816,Germany,Barbara Petzold,790610839.0,Stub,83300000.0
5817,Germany,Ruth Fuchs,790610917.0,Start,83300000.0
5818,Germany,Heike Drechsler,790610941.0,C,83300000.0
5819,Germany,Elly Winter,790611002.0,Start,83300000.0
5820,Germany,Lotte Ulbricht,790611019.0,Start,83300000.0
5821,Germany,Luise Kähler,790611040.0,C,83300000.0
5822,Germany,Sylvia-Yvonne Kaufmann,790611077.0,Start,83300000.0
5823,Germany,Barbara Hendricks (politician),790611187.0,C,83300000.0
5824,Germany,Ferdinand von Bredow,790650313.0,C,83300000.0
5825,Germany,Jutta Ditfurth,790735086.0,Start,83300000.0
5826,Germany,Martin Bangemann,790763812.0,Start,83300000.0
5827,Germany,Stefan Körner,790773894.0,Stub,83300000.0
5828,Germany,Jakob Friedrich von Bielfeld,790795907.0,Stub,83300000.0
5829,Germany,John Ehret,790898849.0,Start,83300000.0
5830,Germany,Karin Evers-Meyer,790970624.0,Start,83300000.0
5831,Germany,Gerhard Mayer-Vorfelder,791011855.0,Start,83300000.0
5832,Germany,Sophie Liebknecht,791143822.0,Start,83300000.0
5833,Germany,Herbert von Bose,791151201.0,B,83300000.0
5834,Germany,Bernd Hüttemann,791185062.0,Start,83300000.0
5835,Germany,Anton Ackermann,791194074.0,Start,83300000.0
5836,Germany,Bettina Herlitzius,791262865.0,Start,83300000.0
5837,Germany,Gunhild Hoffmeister,791267235.0,Start,83300000.0
5838,Germany,Ilona Slupianek,791268484.0,Start,83300000.0
5839,Germany,Karl Otto Paetel,791394586.0,Stub,83300000.0
5840,Germany,Johann von Leuchselring,791438265.0,Stub,83300000.0
5841,Germany,Alfred Müller-Armack,791531948.0,Stub,83300000.0
5842,Germany,Richard Schauffele,791548986.0,C,83300000.0
5843,Germany,Max von Oppenheim,791634849.0,B,83300000.0
5844,Germany,Arthur Goldstein,792076847.0,Start,83300000.0
5845,Germany,Bruno Vogel,792496144.0,Start,83300000.0
5846,Germany,Caio Koch-Weser,792838312.0,Start,83300000.0
5847,Germany,Udo Voigt,792839541.0,Start,83300000.0
5848,Germany,Omid Nouripour,792953380.0,C,83300000.0
5849,Germany,Yasmin Fahimi,792953388.0,Start,83300000.0
5850,Germany,Maria Noichl,793006386.0,Stub,83300000.0
5851,Germany,Franz Oppenhoff,793052019.0,C,83300000.0
5852,Germany,Andreas Bausewein,793444890.0,Start,83300000.0
5853,Germany,Josef Ackermann (politician),793794392.0,Start,83300000.0
5854,Germany,Jörg Dräger,793841355.0,C,83300000.0
5855,Germany,Paul Schiemann,793983174.0,Start,83300000.0
5856,Germany,Werner Grossmann,794146332.0,Stub,83300000.0
5857,Germany,Christian Ahrendt,794156547.0,Stub,83300000.0
5858,Germany,Christian Mathias Schröder,794167841.0,Start,83300000.0
5859,Germany,Christine Teusch,794201756.0,Start,83300000.0
5860,Germany,Günter Verheugen,794334554.0,C,83300000.0
5861,Germany,Nico Marquardt,794833110.0,C,83300000.0
5862,Germany,Irene Epple,794953233.0,Start,83300000.0
5863,Germany,Karl Wilhelm Berkhan,794995967.0,Stub,83300000.0
5864,Germany,Gerhart M. Riegner,795025304.0,Start,83300000.0
5865,Germany,Ernst Henrici,795206556.0,B,83300000.0
5866,Germany,Marie Schlei,795293124.0,Start,83300000.0
5867,Germany,Heinrich Brüning,795564667.0,C,83300000.0
5868,Germany,Stephan Ernst Johann Mayer,795751771.0,Start,83300000.0
5869,Germany,Henriette Reker,795939150.0,C,83300000.0
5870,Germany,Philipp Wasserburg,795941949.0,Start,83300000.0
5871,Germany,Margot Honecker,796280986.0,C,83300000.0
5872,Germany,Charlotte Knobloch,796360412.0,Start,83300000.0
5873,Germany,Aygül Özkan,796360638.0,Start,83300000.0
5874,Germany,Karl Harrer,796410342.0,Start,83300000.0
5875,Germany,Lina Morgenstern,796418409.0,Start,83300000.0
5876,Germany,Eugen Leviné,796572129.0,Start,83300000.0
5877,Germany,Johann Viktor Bredt,796893472.0,Stub,83300000.0
5878,Germany,Werner Scholem,796964939.0,C,83300000.0
5879,Germany,Rudolf Bahro,797043131.0,B,83300000.0
5880,Germany,Ignatz Bubis,797061746.0,Start,83300000.0
5881,Germany,Carsten Linnemann,797155740.0,Start,83300000.0
5882,Germany,Cemile Giousouf,797162545.0,C,83300000.0
5883,Germany,Felix Lichnowsky,797402657.0,Start,83300000.0
5884,Germany,Anita Tack,797634817.0,Start,83300000.0
5885,Germany,Friedrich Harkort,797699546.0,Stub,83300000.0
5886,Germany,Paul Fugger von Kirchberg und Weißenhorn,797715541.0,Stub,83300000.0
5887,Germany,Käthe Schirmacher,797730504.0,Start,83300000.0
5888,Germany,Hermann Eduard von Holst,797804132.0,C,83300000.0
5889,Germany,André Poggenburg,797877388.0,Start,83300000.0
5890,Germany,Johannes Kahrs (politician),798092549.0,C,83300000.0
5891,Germany,Günter Schabowski,798102254.0,GA,83300000.0
5892,Germany,Bernd Heynemann,798256520.0,Stub,83300000.0
5893,Germany,Ehrengard Schramm,798493083.0,Stub,83300000.0
5894,Germany,Annette Kolb,798494662.0,Stub,83300000.0
5895,Germany,Helene Weigel,798602835.0,Start,83300000.0
5896,Germany,Leif-Erik Holm,798617016.0,Stub,83300000.0
5897,Germany,Ismail Ertug,798622549.0,Start,83300000.0
5898,Germany,Theodor Olshausen,798687410.0,Start,83300000.0
5899,Germany,Sebastian Seiler,798689600.0,Start,83300000.0
5900,Germany,Gustav Struve,798690668.0,C,83300000.0
5901,Germany,Richard Kaselowsky (died 1921),798731142.0,Stub,83300000.0
5902,Germany,Aenne Brauksiepe,798741668.0,Stub,83300000.0
5903,Germany,"Hans, Count von Bülow",798768380.0,C,83300000.0
5904,Germany,Elly Heuss-Knapp,798840042.0,Start,83300000.0
5905,Germany,Peter Feldmann,798847745.0,C,83300000.0
5906,Germany,Hauke Jagau,798848462.0,Stub,83300000.0
5907,Germany,Lutz Heilmann,798848775.0,C,83300000.0
5908,Germany,Marion Schick,798896011.0,Stub,83300000.0
5909,Germany,Willy Damson,799094340.0,Start,83300000.0
5910,Germany,Johanna Ludewig,799275937.0,Start,83300000.0
5911,Germany,Lothar Bisky,799322164.0,C,83300000.0
5912,Germany,Ulle Schauws,799373041.0,Stub,83300000.0
5913,Germany,Kurt Eisner,799610645.0,C,83300000.0
5914,Germany,Viktor Külföldi,799780288.0,Start,83300000.0
5915,Germany,Gero Storjohann,799875619.0,Start,83300000.0
5916,Germany,Erich Klausener,799895566.0,Start,83300000.0
5917,Germany,Dieter Sauberzweig,799896287.0,Start,83300000.0
5918,Germany,Clara Zetkin,799943437.0,C,83300000.0
5919,Germany,Dirk Hillbrecht,800024505.0,Stub,83300000.0
